review_id,customer_id,product_category,review_text,star_rating,sentiment,review_date,verified_purchase
4132,682,Coat,I've seen worse nad I've seen better. This coat is right in the middle.,1,negative,2025-11-23,True
3677,582,Bag,It fits fine and looks okay. The bag is nothing to write home about though. I've bought better bags at the dollar store honestly. Multiple loose threads everywhere.,1,negative,2025-11-19,True
1615,1400,Sandal,Just what I needed.,5,positive,2025-12-07,False
5496,908,Dress,Passable dress. My expectations were met but not exceeded.,2,neutral,2025-10-03,True
5512,1227,T-shirt,The t-shirt looks good but it wrinkles easily. Overall it's alright. ,3,neutral,2026-01-26,True
191,547,Pullover,Super comfortable pullover.,3,positive,2026-02-20,True
153,1402,T-shirt,"Great t-shirt, exactly what I was looking for. The design is so elegant.",4,positive,2026-02-20,True
5672,1930,Sandal,Decent sandal. The material could be better but the style is nice.,3,neutral,2026-03-13,True
966,964,T-shirt,Just what I needed.,5,neutral,2026-02-22,True
5892,1991,Bag,Passable bag.,3,neutral,2026-03-14,True
4510,20,Trouser,The quality is acceptable for a trouser at this price point. Not sure if I'd buy it again. Mixed feelings about this trouser. Great attention to detail. but it runs a bit large.,2,neutral,2025-11-08,True
836,713,T-shirt,hte t-shirt looked exactly like the photo. Very happy with it. Shipping took a while though.,5,positive,2025-12-24,True
2856,405,Pullover,Thought I was getting a deal but this pullover is just cheap.  Terrible quality. The pullover developed holes after just one wash.,1,negative,2025-09-16,False
5002,537,Dress,Decent dress. The material could be better but the style is nice.,2,neutral,2026-02-01,True
2747,1869,Dress,Uncomfortable and poorly designed. This dress is not worth your money.,1,negative,2025-11-13,True
5717,322,Ankle Boot,I'd give tihs ankle boot a solid B minus. Gets the job done.,3,neutral,2025-10-20,False
5190,1967,Shirt,"Decent shirt. The material could be better but the style is nice. Good in some ways, bad in others.",4,neutral,2025-09-20,True
3850,1525,Pullover,Waited two weeks for this pullover and it arrived damaged. The fit is completely wrong.,1,negative,2026-02-11,True
3824,1531,Sneaker,tihs sneaker is serviceable. Sizing runs slightly large. Would consider alternatives next time.,3,negative,2025-11-26,False
472,1575,Trouser,Wore this trouser to a party and got so many compliments. beautiful! Really good trouser. Bought one for myself and one as a gift.,3,positive,2025-11-22,False
4832,1603,T-shirt,You get what you pay for with this t-shirt. Sizing runs slightly large.  Hard to decide if I should keep it.,3,neutral,2026-01-08,True
5178,1091,Ankle Boot,This ankle boot is cheaply made. The buttons fell off immediately. Expected much better from ShopSmart.,2,neutral,2026-02-18,False
1072,1914,Coat,The material on this coat feels so premium. incredible quality all around. ,5,positive,2025-11-03,False
1772,1476,T-shirt,Super comfortable t-shirt. Great for everyday wear. ,5,positive,2025-12-24,False
2743,176,Ankle Boot,Do not buy this ankle boot. Stitching was already coming undone. Complete waste of money.,1,negative,2025-11-21,True
1052,790,Pullover,Solid purchase.,4,positive,2026-03-03,True
3947,1470,Pullover,"Got this pullover as a backup. It's decent, not amazing. Shipping took a while though. Really uncomfortable pullover. Couldn't wear it for more than an hour.",1,negative,2025-12-24,True
3752,1216,Trouser,Mixed feelings about this trouser. Worth every penny. but it runs a bit large.,1,negative,2025-09-23,False
2127,1159,Sneaker,This sneaker is perfect for summer. Looks great and feels comfortable. Got tons of compliments on this sneaker. Will order again.,5,positive,2025-11-21,False
2762,98,Shirt,Huge letdown. The shirt doesn't look anything like teh listing.,1,negative,2025-10-31,True
1167,392,Dress,Solid purchase. The dress holds up really well after multiple washes.,3,positive,2026-02-04,True
346,1343,Trouser,Ordered this trouser last week and already want another color. Super happy with this purchase. The trouser is stunning and fits perfectly.,5,positive,2025-12-15,True
4573,1226,Pullover,This pullover is a three out of five for me. Material is thinner THAN I expected.,3,neutral,2025-12-23,False
3696,91,Sneaker,Had high hopes but tihs sneaker is really low quality. The elastic stretched out immediately.,1,negative,2025-10-08,False
3719,92,Bag,Had high hopes but this bag is really low quality. Stitching was already coming undone.,1,negative,2025-10-03,True
5583,1811,Ankle Boot,The ankle boot works for what I need. Wouldn't rave about it though. ,4,neutral,2025-10-07,True
2130,234,Sandal,"Comfortable, stylish, and well-made. This sandal checks all the boxes. Price is a bit steep but worth it.",5,positive,2026-03-12,False
4828,591,Shirt,"It's an average shirt. It's good for hte price point. Might keep it, might return it.",3,negative,2025-12-03,True
1281,58,Shirt,This shirt was a great find. Didn't expect it to be this nice.,5,positive,2025-12-11,False
4497,1671,Trouser,Mixed feelings about this trouser. Looks even better in person. but it runs a bit large.,1,negative,2025-10-25,True
3620,1977,Sneaker,Wasted my money on this sneaker.,1,negative,2025-12-13,True
3969,339,T-shirt,Returned this t-shirt immediately. The zipper broke on the first use. Very unhappy.,1,negative,2025-12-22,False
1002,1595,Coat,This coat is a three out of five for me. The color is a bit different than expected.,5,positive,2025-12-16,True
3374,689,T-shirt,Expected so much more from this t-shirt.,2,negative,2026-01-26,True
5159,1384,Ankle Boot,An okay purchase. The ankle boot has both pros and cons.,3,neutral,2025-09-19,True
1938,1198,Dress,Average dress.,5,positive,2026-02-21,True
1077,945,Ankle Boot,The ankle boot is neither great nor terrible. Just average.,4,positive,2025-11-16,True
1518,1507,T-shirt,The fit on this t-shirt is spot on. No complaints.,3,positive,2025-10-26,False
2244,1414,Sandal,teh fit on this sandal is spot on. No complaints.,4,positive,2025-10-01,True
3269,1424,Ankle Boot,Terrible quality.,1,negative,2025-12-16,True
5147,861,Bag,"Got this bag as a backup. It's decent, not amazing. Nothing wrong with it really.",3,neutral,2025-12-07,False
4200,1424,Pullover,Thought I was getting a deal but this pullover is just cheap.,1,negative,2026-02-10,True
4590,1277,Dress,Really good dress. Bought one for myself and one as a gift.,3,neutral,2025-11-28,True
1355,1604,Bag,The material on thsi bag feels so premium. amazing quality all around.,5,positive,2026-01-11,True
5502,323,Sandal,The sandal is fine for the price. Material is thinner than I expected.,3,neutral,2026-02-04,True
1842,1649,Ankle Boot,This ankle boot exceeded my expectations. Great attention to detail. 5 stars!,5,positive,2025-11-26,True
934,347,Dress,The material on this dress feels so premium. amazing quality all around.,3,positive,2025-12-08,True
1271,218,Dress,I've seen worse and I've seen better. tihs dress is right in the middle. ,5,positive,2026-02-08,False
3454,1638,Ankle Boot,Really uncomfortable ankle boot. Couldn't wear it for more than an hour.,1,negative,2026-01-12,True
894,531,Coat,Ordered this coat last week and already want another color. ,5,positive,2025-09-22,True
1313,1244,Sneaker,The fit on this sneaker is spot on. No complaints.  Color is slightly different than shown.,4,positive,2025-10-18,True
257,1891,Sandal,Wore this sandal to a date night and got so many compliments. fantastic!,5,positive,2025-09-21,True
3905,363,Sandal,Can't even give this sandal away. That's how bad it is. The sizing is way off. Ordered my usual size but this sandal is super tight in the arms.,2,negative,2026-01-21,False
1685,903,Coat,So incredible! The coat fits perfectly and th color is vibrant.,5,positive,2026-02-28,False
3789,1361,Sneaker,Very dissapointed with this sneaker. The fit is completely wrong. Would not recommend.,1,negative,2025-11-27,True
4991,939,Coat,The material on this coat feels so premium. amazing quality all around. ,3,neutral,2026-01-18,False
3959,413,Shirt,Do not buy this shirt. The buttons fell off immediately. Complete waste of money.,1,negative,2026-02-24,False
4441,1696,Sneaker,Looked great online but in person this sneaker is a disaster. ,2,neutral,2025-12-04,False
1362,1886,Coat,I'd give this coat a solid B minus. Gets the job done.,4,positive,2025-12-11,True
2349,1212,Dress,Passable dress. My expectations were met but not exceeded. ,5,positive,2026-03-09,True
5235,280,T-shirt,Got tons of compliments on this t-shirt. Will order again. ,3,neutral,2026-02-20,True
4612,536,Ankle Boot,You get what you pay for with this ankle boot. Not sure if I'd buy it again.,3,neutral,2025-12-14,True
368,785,Coat,This coat is a staple now. I wear it constantly.,4,positive,2026-02-18,True
3242,1618,Trouser,Can't believe this trouser passed quality control. th elastic stretched out immediately.,2,negative,2025-09-21,True
5046,392,Sandal,The sandal does its job. Would I recommend it? Maybe. My friend loved it but I'm not sure.,4,neutral,2026-03-12,True
2458,1054,Coat,"Not bad, not great. The coat is exactly what you'd expect for this price.",5,positive,2025-11-21,True
1929,587,Sandal,The fit on thsi sandal is spot on. No complaints.,5,positive,2026-03-09,False
217,1250,Pullover,Can't believe how incredible this pullover is for the price.,3,positive,2025-11-06,True
4040,1802,Shirt,The quality just isn't there. This shirt feels flimsy and looks worse. The color was accurate to the picture.,1,negative,2025-09-29,False
2830,627,Sneaker,I'd give this sneaker a solid B minus. Gets the job done. One of the worst online purchases I've ever made. This sneaker is awful.,1,negative,2025-10-13,True
5031,914,Ankle Boot,Not blown away by this ankle boot but I'll keep it. Shipping took a while though.,4,neutral,2026-03-15,True
5328,1052,Ankle Boot,The ankle boot arrived on time and matches the description. The color is a bit different than expected.,2,neutral,2026-02-11,True
4515,118,Bag,This bag is serviceable. The color is a bit different than expected. Would consider alternatives next time. I'd give this bag a solid B minus. Gets the job done.,3,neutral,2026-01-13,True
2393,1736,Sneaker,Been looking for a sneaker like this forever. So glad I found it. ,4,positive,2025-12-11,True
1383,988,Sneaker,Mixed feelings about this sneaker.,5,positive,2026-01-29,True
5773,407,Dress,The qualiy is acceptable for a dress at this price point. Sizing runs slightly large.,3,neutral,2025-12-15,False
3,940,Trouser,"Perfect trouser! True to size, great material, excellent color.",4,positive,2026-02-27,True
197,738,Bag,Pleasantly surprised by this bag. Expected less for the price.,5,positive,2026-02-11,False
3127,1163,Bag,Decent enough bag for casual wear. Not for anything special.,1,negative,2025-10-30,True
1466,1216,Shirt,The shirt looked exactly like the photo. Very happy with it.,5,positive,2025-12-28,True
5026,845,Shirt,This shirt is a three out of five for me. The packaging was nice at least.,3,neutral,2026-01-02,False
2738,971,Ankle Boot,Three words: do not buy. This ankle boot is the worst purchase I've made.,1,negative,2025-12-17,True
2931,860,Sandal,Expected so much more from this sandal. Really let down.,1,negative,2025-11-29,True
3386,254,Shirt,Major quality control issue with this shirt. Multiple loose threads everywhere. Requesting a refund.,3,negative,2025-11-25,True
1591,1920,Pullover,Can't believe how perfect this pullover is for the price. Seriously impressed...,5,positive,2025-11-06,True
5568,1032,Sneaker,Waited two weeks for this sneaker and it arrived wrinkled beyond belief.,2,neutral,2025-10-25,True
2296,1951,Coat,Wore this coat to A party and got so many compliments. outstanding!,3,positive,2025-11-17,True
704,1161,Trouser,Super comfortable trouser. Great for everyday wear.,5,positive,2025-11-26,True
2614,1831,Shirt,Super happy with this purchase. The shirt is incredible and fits perfectly. This shirt exceeded my expectations. Shipping was fast too. 5 stars!,4,positive,2025-10-26,True
